source_project_id,project_name,country,region,project_partners,project_type,lifecycle_stage,source_status,project_phase,sector,subsector,capacity_basis,capacity_mtpa,announced_capacity_mtpa,cdr_capacity_mtpa,announcement_year,fid_year,announced_start_year,suspension_or_cancellation_year,co2_destination,parent_hub,reference_urls,source_vintage,source_url,source_form,canonical_project_id,mapping_status
iea-2026-0503,Greenview Region CCS Project (ALB),Canada,North America,ARC Resources Ltd.,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,,,Dedicated storage,Greenview Region CCS Project (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0504,Maskwa Project (ALB),Canada,North America,Kiwetinohk Energy Corp.,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,,,Dedicated storage,Maskwa Project (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0505,North Drumheller Hub (ALB),Canada,North America,Bison Low Carbon Ventures Inc.,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,3.0,3.0,,2022,,,,Dedicated storage,North Drumheller Hub (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx|https://www.stalbertgazette.com/local-news/carbon-capture-plant-proposed-west-of-legal-bison-brister-comeau-wierzba-5969255,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0506,Pathways Alliance (T&S) (ALB),Canada,North America,"CNRL, Cenovus Energy, ConocoPhilips, Imperial, MEG Energy, Suncor (Pathway Alliance)",T&S,concept,Planned,,CO2 T&S,CO2 T&S,storage_injection_capacity,15.2,15.2,,2022,2026,2030,,Dedicated storage,Pathways Alliance,https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx|https://www.eralberta.ca/projects/details/oil-sands-ccus-pathways-to-net-zero/|https://pathwaysalliance.ca/release-detailed-evaluation/|https://www.cbc.ca/news/canada/calgary/oilsands-group-pledges-to-spend-16-5b-on-carbon-capture-project-by-2030-1.6616689|https://www.woodplc.com/news/latest-press-releases/2023/wood-secures-engineering-contract-for-pathways-alliance-ccs-pipeline|https://carboncapturemagazine.com/articles/pathways-alliance-file-regulatory-applications-for-proposed-ccs-transportation-network-and-storage-hub|https://www.h2-view.com/story/us-backed-2-6m-coal-based-low-carbon-ammonia-plant-enters-construction/2136295.article/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=rss,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,ca-pathways,matched-exact
iea-2026-0507,Opal Carbon Hub (ALB),Canada,North America,Kiwetinohk Energy Corp.,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,,,Dedicated storage,Opal Carbon Hub (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0508,Captus Pincher Creek Carbon Sequestration Hub (ALB),Canada,North America,West Lake Energy Corp.,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,2.7,2.7,,2022,,,,Dedicated storage,Pincher Creek Carbon Sequestration Hub (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx|http://www.westlakeenergy.ca/pincher-creek-waterton-ccus-hub/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0509,Project Clear Horizon (ALB),Canada,North America,Imperial Oil Ltd.,Full chain,concept,Planned,,Power and heat,Power (gas),capture_capacity,,,,2022,,2028,,Dedicated storage,Project Clear Horizon (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx|https://www.eralberta.ca/projects/details/project-clear-horizon/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0510,Ram River Carbon Sequestration Hub (ALB),Canada,North America,Tidewater Midstream,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,,,Dedicated storage,Ram River Carbon Sequestration Hub (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0511,Rocky Mountain Carbon Vault (ALB),Canada,North America,Vault 44.01 Ltd.,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,2027,,Dedicated storage,Rocky Mountain Carbon Vault (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0512,Rolling Hills Carbon Sequestration Hub (ALB),Canada,North America,"AltaGas Ltd., Whitecap Resources Inc.",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,5.0,5.0,,2022,,2028,,Dedicated storage,Rolling Hills Carbon Sequestration Hub (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0513,The Grande Prairie CCS Hub (ALB),Canada,North America,Enhance Energy Inc.,Storage,cancelled,Cancelled,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,,2023,Dedicated storage,The Grande Prairie CCS Hub (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0514,Tourmaline Clearwater CCUS (ALB),Canada,North America,Tourmaline Oil Corp.,Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,0.5,0.5,,2022,,,,Dedicated storage,Tourmaline Clearwater CCUS (ALB),https://www.alberta.ca/carbon-capture-utilization-and-storage-hub-development-process.aspx,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0515,Milford Haven CO2 Project (Part of Pembroke Net Zero Centre (PNZC)),United Kingdom,Europe,"RWE, Dragon, Acorn",Full chain,concept,Planned,,Power and heat,Power (gas),capture_capacity,5.0,5.0,,2022,,2034,,Dedicated storage,,https://uk-ireland.rwe.com/innovation/pembroke-net-zero-centre-pnzc|https://www.rwe.com/en/press/rwe-generation/2023-05-23-rwe-announces-development-proposals-for-three-new-carbon-capture-projects-across-the-uk/|https://milfordhavenco2project.co.uk/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0518,Competitive Power Ventures CCGT (WV),United States,North America,Competitive Power Ventures,Capture,concept,Planned,,Power and heat,Power (gas),capture_capacity,,,,2021,,,,Unknown/unspecified,,https://www.cpv.com/2022/09/16/multi-billion-dollar-combined-cycle-natural-gas-power-station-with-carbon-capture-announced-in-west-virginia/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0519,Bacton CCS,United Kingdom,Europe,"Eni CCUS Holding (Liverpool Bay CCS Ltd, Bacton CCS Ltd, Tellus CCS Ltd, and Eni Netherlands CCUS BV)",T&S,concept,Planned,,CO2 T&S,CO2 T&S,storage_injection_capacity,10.0,5.0,,2022,2027,2030,,Dedicated storage,Bacton CCS,https://www.eni.com/en-IT/media/press-release/2022/09/eni-uk-applies-for-carbon-storage-license-for-hewett-depleted-field.html|https://www.eni.com/static/bactonthamesnetzero/|https://www.corygroup.co.uk/media/news-insights/cory-supports-launch-bacton-thames-net-zero-cooperation-agreement/|https://enfinium.co.uk/enfinium-joins-the-bacton-thames-net-zero-cooperation-agreement/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0520,Cstore 1,Australia,Australia and New Zealand,"deepC Store, Add Energy, CSIRO, JX Nippon Oil and Gas Exploration Corporation, Kyushu Electric Power, Mitsui OSK Lines, Osaka Gas, Technip Energies, Toho Gas",T&S,concept,Planned,,CO2 T&S,CO2 T&S,storage_injection_capacity,7.5,1.5,,2021,,,,Dedicated storage,Cstore 1,https://www.deepcstore.com/news/australian-ccs-conference-2021|https://www.deepcstore.com/cstore1|https://www.deepcstore.com/news/deepc-store-signs-loi-with-mol-and-ten-floating-ccs-hub-development|https://www.azuliccs.com/north-west-australia,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0521,Iowa Fertilizer Complex CCS phase 1 (IA),United States,North America,"Koch Fertilizer (OCI sold to Koch), Enerflex (CO2 capture), Blackrock (funding), Navigor (T)",Capture,concept,Planned,1,Industry,Fertiliser,capture_capacity,0.45,0.45,,2021,2022,,,Dedicated storage,Heartland Greenway,https://www.oci.nl/news/2022-oci-progresses-iowa-s-carbon-capture-sequestration-project-to-abate-its-co2-emissions-and-produce-low-carbon-ammonia-urea-and-def-in-the-us/|https://kochfertilizer.com/newsroom/koch-ag-energy-solutions-completes-acquisition-of-wever-iowa,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0522,Iowa Fertilizer Complex CCS phase 2 (IA),United States,North America,"Koch Fertilizer (OCI sold to Koch), Enerflex (CO2 capture), Blackrock (funding), Navigor (T)",Capture,concept,Planned,2,Industry,Fertiliser,capture_capacity,0.25,0.25,,2021,,,,Dedicated storage,Heartland Greenway,https://www.oci.nl/news/2022-oci-progresses-iowa-s-carbon-capture-sequestration-project-to-abate-its-co2-emissions-and-produce-low-carbon-ammonia-urea-and-def-in-the-us/|https://kochfertilizer.com/newsroom/koch-ag-energy-solutions-completes-acquisition-of-wever-iowa,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0523,Reindeer CCS,Australia,Australia and New Zealand,"Santos Offshore Pty Ltd (50% and Operator), Chevron Australia Pty Ltd (50%)",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,5.0,5.0,,2022,,2028,,Dedicated storage,Santos Carnavon Basin storage (Reindeer CCS),https://www.santos.com/news/santos-awarded-co2-storage-permits-for-more-ccs-opportunities/|https://www.santos.com/wp-content/uploads/2022/03/Santos-2022-Climate-Change-Report_web.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0524,Santos Bonaparte Basin storage,Australia,Australia and New Zealand,"Santos Offshore Pty Ltd (40% and Operator), Chevron Australia Pty Ltd (30%), SK E&S (30%)",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,,,,2022,,,,Dedicated storage,Santos Bonaparte Basin storage,https://www.santos.com/news/santos-awarded-co2-storage-permits-for-more-ccs-opportunities/|https://www.offshore-energy.biz/viridien-and-slbs-first-australian-partnership-looks-into-exploration-and-carbon-storage-potential/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0525,Heidelberg Materials Mitchell plant (IN),United States,North America,Heidelberg Materials,Capture,concept,Planned,,Industry,Cement,capture_capacity,2.0,2.0,,2022,,,,Dedicated storage,Mitchell CarbonSAFE (IL),https://cementproducts.com/2022/09/07/heidelbergcement-to-build-major-ccus-project-in-indiana/|https://www.energy.gov/fecm/additional-selections-funding-opportunity-announcement-2515|https://www.energy.gov/fecm/project-selections-foa-2610-carbonsafe-phase-ii-storage-complex-feasibility|https://www.energy.gov/oced/industrial-demonstrations-program-selections-award-negotiations-cement-and-concrete|https://www.energy.gov/fecm/additional-selections-funding-opportunity-announcement-2515|https://www.energy.gov/articles/secretary-wright-announces-termination-24-projects-generating-over-3-billion-taxpayer,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0526,Errai storage project,Norway,Europe,"Horisont Energi (60%), Neptune Energy (40%), E.On (CO2 source)",Storage,cancelled,Cancelled,,CO2 T&S,CO2 storage,storage_injection_capacity,8.0,4.0,,2021,,2026,2023,Dedicated storage,Gismarvik CO2 hub/Errai project,https://www.neptuneenergy.com/media/press-releases/year/2022/neptune-energy-and-horisont-energi-cooperate-errai-ccs-project|https://www.horisontenergi.no/haugaland-naeringspark-at-gismarvik-is-the-planned-location-for-the-onshore-co2-terminal-for-the-large-scale-ccs-project-errai/|https://horisontenergi.no/wp-content/uploads/2023/02/280223_Horisont-Energi-Pareto-Conference-_FINAL.pdf,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0527,CO2nnectNow HES Wilhelmshaven Tank Terminal phase 1,Germany,Europe,Wintershall Dea (Harbour Energy),Transport,concept,Planned,1,CO2 T&S,CO2 transport,transport_capacity,10.0,10.0,,2022,,2028,,Dedicated storage,CO2nnectNow HES Wilhelmshaven Tank Terminal,https://wintershalldea.com/en/newsroom/wintershall-dea-and-hes-wilhelmshaven-tank-terminal-intend-jointly-develop-co2-hub-wilhelmshaven,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0528,"CO2T (formerly known as NOR-GE, Windershall DEA - Equinor pipeline)",Netherlands-Norway,Europe,"Gassco, Equinor, Harbour, Northern Lights, Total Energies, Aker BP, Vår Energi, Norske Shell",Transport,concept,Planned,1,CO2 T&S,CO2 transport,transport_capacity,20.0,20.0,,2022,,2035,,Dedicated storage,"CO2T, EU2NSEA",https://wintershalldea.com/en/newsroom/wintershall-dea-and-equinor-partner-large-scale-ccs-value-chain-north-sea,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0530,Luna storage,Norway,Europe,"(60%, Harbour Energy), TotalEnergies (40%) (formerly owned by CapeOmega)",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,5.0,5.0,,2022,2029,2034,,Dedicated storage,Harbour Energy,https://wintershalldea.com/en/newsroom/wintershall-dea-awarded-its-first-co2-licence-norway|https://wintershalldea.com/en/newsroom/pi-23-08|https://totalenergies.com/media/news/press-releases/norway-totalenergies-acquires-40-interest-co2-storage-exploration-license,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0531,Bonaparte CCS Block G-7 AP,Australia,Australia and New Zealand,"Bonaparte CCS Assessment JV (Inpex (53%), TotalEnergies (26%), Woodside (21%, operator))",Storage,concept,Planned,,CO2 T&S,CO2 storage,storage_injection_capacity,10.0,10.0,,2022,,2030,,Dedicated storage,,https://totalenergies.com/media/news/press-releases/totalenergies-inpex-and-woodside-join-forces-develop-major-offshore-CO2-sequestration-project|https://www.offshore-energy.biz/jogmec-to-support-inpexs-assessment-of-australian-ccs-potential/|https://www.inpex.com/english/business/project/bonaparte.html,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0532,Ghent Carbon Hub,Belgium,Europe,"Fluxys, ArcelorMittal, North Sea Port",Transport,concept,Planned,,CO2 T&S,CO2 transport,transport_capacity,6.0,6.0,,2022,,,,Dedicated storage,,https://www.fluxys.com/en/press-releases/fluxys-group/2022/220818_press_ghent_carbon_hub|https://energy.ec.europa.eu/news/connecting-europe-facility-over-eu-600-million-energy-infrastructure-support-european-green-deal-and-2022-12-08_en,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0536,Removr Carbfix Polar plant phase 1,Iceland,Europe,"Removr (Greencap 40%, Vanir Green Industries 60%), Carbfix",Full chain,concept,Planned,1,DAC,Direct Air Capture,capture_capacity,0.002,0.002,0.002,2022,,2027,,Dedicated storage,,https://www.removr.no/news/remove-launch|https://www.carbfix.com/carbfix-and-removr-team-up-for-direct-air-capture-and,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0539,Carbon Clean CEMEX Rudersdorf plant phase 1,Germany,Europe,"CEMEX, carbon clean",CCU,concept,Planned,1,Industry,Cement,capture_capacity,0.11,0.11,,2021,,,,Use,,https://www.carbonclean.com/news/cemex-carbon-capture-project|https://www.carbonclean.com/news/kbr-carbonclean,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
iea-2026-0540,Cemex Rudersdorf CO2llect,Germany,Europe,"CEMEX, Linde",Capture,concept,Planned,,Industry,Cement,capture_capacity,1.3,1.3,,2024,,2030,,Dedicated storage,,https://www.carbonclean.com/news/cemex-carbon-capture-project|https://www.carbonclean.com/news/kbr-carbonclean|https://www.cemex.com/w/eu-backs-pioneering-co2-capture-project-at-cemexs-rudersdorf-cement-plant|https://www.co2llect.de/en/project/|https://www.co2llect.de/en/innovation-in-carbon-capture-and-transport/,2026-03-27,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,official_workbook,,unmatched-review
